Customer ID,First Name,Last Name,Age,Gender,City,Email,Account Type,Account Balance,TransactionID,Transaction Type,Transaction Amount,Loan Issue Date,Loan ID,Loan Amount,Loan Type,Interest Rate,Loan Term,Loan Status,Card Type,Credit Limit,Minimum Payment Due,Rewards Points,Feedback Type,Resolution Status,Anomaly
1598,Karen,Ramirez,64,Female,Charlotte,karen.ramirez@kag.com,Current,9669.85,1598,Transfer,3579.66,05-11-2024,1598,44662.42,Mortgage,8.62,48,Approved,AMEX,4053.66,172.06,2937,Praise,Resolved,1
1599,Steven,Taylor,60,Male,Omaha,steven.taylor@kag.com,Current,5971.8,1599,Transfer,3034.88,25-07-2021,1599,42287.35,Auto,5.29,36,Closed,AMEX,6594.95,111.81,5519,Praise,Pending,1
1600,Jessica,Williams,33,Male,Chicago,jessica.williams@kag.com,Current,5999.18,1600,Transfer,1797.76,19-12-2021,1600,23485.25,Personal,8.45,60,Rejected,Visa,1171.23,195.08,3261,Praise,Pending,1
1601,Brian,Thomas,39,Male,Memphis,brian.thomas@kag.com,Savings,9101.69,1601,Withdrawal,1122.11,08-02-2019,1601,26991.68,Mortgage,7.72,60,Approved,MasterCard,1835.76,46.86,4028,Praise,Pending,1
1602,Carol,Rivera,63,Male,Baltimore,carol.rivera@kag.com,Savings,6671.71,1602,Withdrawal,3913.4,08-06-2018,1602,9309.72,Mortgage,6.15,24,Rejected,AMEX,2648.41,110.85,93,Suggestion,Resolved,1
1603,Amanda,Robinson,62,Male,Colorado Springs,amanda.robinson@kag.com,Savings,4845.28,1603,Withdrawal,1936.39,10-03-2018,1603,36322.74,Mortgage,4.34,60,Rejected,MasterCard,9811.23,248.46,2572,Praise,Pending,1
1604,Mary,Lewis,58,Male,Seattle,mary.lewis@kag.com,Savings,1162.12,1604,Transfer,315.41,25-06-2024,1604,21675.49,Mortgage,6.99,12,Rejected,AMEX,3579.05,71.69,3888,Complaint,Resolved,1
1605,Andrew,Hall,42,Female,Austin,andrew.hall@kag.com,Current,9625.77,1605,Deposit,2403.31,14-02-2020,1605,8902.18,Auto,8.49,60,Closed,Visa,5501.21,101.28,9213,Complaint,Pending,1
1606,Carol,Anderson,67,Male,Kansas City,carol.anderson@kag.com,Savings,877.03,1606,Withdrawal,3290.98,20-03-2020,1606,5672.39,Mortgage,5.53,24,Approved,AMEX,6128.21,55.08,3346,Praise,Resolved,1
1607,Kimberly,Rivera,20,Other,Omaha,kimberly.rivera@kag.com,Savings,1785.97,1607,Withdrawal,124.96,06-11-2020,1607,35110.61,Mortgage,4.73,36,Closed,Visa,1116.25,18.96,3143,Suggestion,Pending,1
1608,Ashley,Harris,69,Female,New York,ashley.harris@kag.com,Savings,8213.41,1608,Withdrawal,3528.55,03-11-2021,1608,24627.95,Mortgage,2.29,60,Rejected,MasterCard,1689.9,100.88,464,Suggestion,Pending,-1
1609,Richard,Nguyen,39,Other,Memphis,richard.nguyen@kag.com,Savings,4955.01,1609,Transfer,1131.17,20-01-2020,1609,1440.77,Auto,9.07,48,Approved,AMEX,2403.54,36.32,4899,Suggestion,Resolved,1
1610,Richard,Adams,48,Other,Jacksonville,richard.adams@kag.com,Current,1864.86,1610,Withdrawal,1119.56,19-04-2021,1610,41401.26,Auto,3.41,48,Rejected,AMEX,2960.83,127.91,9607,Praise,Resolved,1
1611,Karen,Campbell,54,Male,Louisville,karen.campbell@kag.com,Savings,2933,1611,Transfer,2818.78,03-11-2018,1611,31353.65,Mortgage,2.11,12,Approved,AMEX,1654.36,188.17,2205,Praise,Pending,1
1612,Emily,Nguyen,39,Other,Milwaukee,emily.nguyen@kag.com,Current,9940.74,1612,Withdrawal,1693.1,19-07-2020,1612,2880.44,Mortgage,1.6,36,Rejected,AMEX,6854.38,212.03,3077,Praise,Resolved,1
1613,Emily,Thompson,44,Other,Denver,emily.thompson@kag.com,Savings,5881.8,1613,Withdrawal,2258.41,29-09-2021,1613,15929.56,Personal,7.76,12,Closed,Visa,2076.38,42,4330,Complaint,Resolved,1
1614,Andrew,Harris,19,Other,Chicago,andrew.harris@kag.com,Savings,4075.97,1614,Transfer,2570.08,31-05-2022,1614,36397.88,Mortgage,7.07,12,Rejected,MasterCard,9055.25,225.41,1005,Complaint,Resolved,-1
1615,Joshua,Adams,39,Male,Mesa,joshua.adams@kag.com,Savings,8774.55,1615,Transfer,4605.91,26-09-2018,1615,3892.46,Personal,2.08,24,Rejected,AMEX,5528.62,89.87,5122,Suggestion,Resolved,1
1616,Melissa,Miller,34,Male,Charlotte,melissa.miller@kag.com,Savings,4849,1616,Withdrawal,1032.45,07-03-2018,1616,37076.38,Personal,5.77,24,Approved,MasterCard,2682.68,111.97,9367,Praise,Pending,1
1617,Mark,Perez,65,Male,Tucson,mark.perez@kag.com,Savings,3148.56,1617,Transfer,2326.89,02-09-2024,1617,25739.87,Mortgage,2.37,24,Closed,MasterCard,3082.47,145.62,6935,Praise,Resolved,1
1618,Ronald,Taylor,37,Female,Detroit,ronald.taylor@kag.com,Savings,1725.8,1618,Transfer,3932.08,26-03-2023,1618,39360.01,Auto,4.45,48,Rejected,MasterCard,6820.91,37.26,523,Complaint,Resolved,-1
1619,Mark,Moore,41,Male,Indianapolis,mark.moore@kag.com,Savings,7470.25,1619,Transfer,1033.78,22-03-2018,1619,42906.61,Auto,8.05,60,Closed,MasterCard,2016.03,210.41,5667,Complaint,Pending,1
1620,Amanda,Carter,62,Male,Mesa,amanda.carter@kag.com,Savings,6002.61,1620,Deposit,421.08,14-11-2023,1620,38620.16,Mortgage,3.05,36,Closed,AMEX,1403.05,197.33,4562,Praise,Pending,-1
1621,Jessica,Green,48,Other,Tucson,jessica.green@kag.com,Savings,1014.3,1621,Transfer,98.64,28-05-2021,1621,4825.67,Personal,1.25,24,Approved,AMEX,8195.49,118.23,1071,Praise,Resolved,1
1622,Amanda,Martinez,69,Male,Oklahoma City,amanda.martinez@kag.com,Current,5957.24,1622,Transfer,527.63,23-10-2018,1622,23558.3,Auto,2.74,36,Approved,AMEX,5428.53,79.4,4594,Praise,Pending,1
1623,Timothy,Martinez,60,Other,San Jose,timothy.martinez@kag.com,Savings,1678.56,1623,Deposit,1380.21,08-08-2018,1623,16618.04,Auto,4.6,12,Approved,AMEX,8649.48,124.24,5631,Praise,Resolved,1
1624,Elizabeth,Miller,25,Male,Tucson,elizabeth.miller@kag.com,Savings,9819.03,1624,Transfer,2052.19,21-02-2018,1624,25916.13,Personal,3.18,60,Closed,MasterCard,9553.97,163.58,6948,Complaint,Resolved,1
1625,Ashley,Mitchell,22,Male,Phoenix,ashley.mitchell@kag.com,Savings,2671.12,1625,Deposit,2972.93,15-11-2020,1625,48324.29,Auto,7.5,48,Rejected,MasterCard,5088.43,175.08,9023,Suggestion,Pending,1
1626,Matthew,Roberts,19,Male,Atlanta,matthew.roberts@kag.com,Current,6990.56,1626,Withdrawal,1008.45,05-07-2023,1626,7095.41,Personal,8.1,36,Approved,Visa,3730.97,109.42,4482,Praise,Pending,-1
1627,Joshua,Nguyen,21,Male,Columbus,joshua.nguyen@kag.com,Current,6594.85,1627,Withdrawal,1355.78,09-08-2018,1627,43414.32,Mortgage,3.16,60,Closed,Visa,4332.2,6.64,9544,Complaint,Resolved,1
1628,Sarah,Clark,52,Male,Portland,sarah.clark@kag.com,Savings,6944.38,1628,Withdrawal,3498.41,08-09-2018,1628,49551.8,Personal,3.42,36,Closed,MasterCard,9039.05,178.26,4333,Complaint,Resolved,1
1629,Robert,Allen,51,Male,El Paso,robert.allen@kag.com,Savings,4356.95,1629,Transfer,4545.95,01-05-2024,1629,49511.08,Auto,6.04,12,Rejected,Visa,9986.2,79.95,421,Complaint,Pending,1
1630,James,Smith,20,Male,Columbus,james.smith@kag.com,Current,835.88,1630,Deposit,686.22,14-04-2023,1630,40037.78,Mortgage,7.77,24,Closed,MasterCard,4431.48,219.71,9877,Praise,Resolved,1
1631,Ashley,Baker,65,Other,Omaha,ashley.baker@kag.com,Current,9802.07,1631,Withdrawal,2367.85,09-01-2020,1631,23813.44,Mortgage,9.63,12,Approved,Visa,9680.91,105.41,724,Suggestion,Resolved,1
1632,Ronald,King,37,Female,Houston,ronald.king@kag.com,Savings,1996.11,1632,Transfer,1484.14,30-12-2023,1632,9722.03,Auto,3.7,36,Approved,Visa,5548.6,198.93,2830,Suggestion,Pending,1
1633,Michael,Brown,26,Female,Colorado Springs,michael.brown@kag.com,Current,7720.23,1633,Withdrawal,2644.57,29-09-2018,1633,30802.44,Auto,9.2,48,Approved,Visa,1329.84,91.8,111,Suggestion,Pending,1
1634,Brian,Taylor,23,Male,Denver,brian.taylor@kag.com,Savings,1461.98,1634,Withdrawal,604.46,12-01-2018,1634,30908.26,Personal,2.64,36,Approved,Visa,2823.16,92.71,6218,Suggestion,Resolved,1
1635,Susan,Brown,64,Female,Houston,susan.brown@kag.com,Current,2883.85,1635,Withdrawal,1362.48,15-09-2019,1635,16505.29,Personal,1.37,48,Approved,MasterCard,4485.21,190.64,9306,Praise,Pending,1
1636,Ashley,Nelson,22,Other,Baltimore,ashley.nelson@kag.com,Savings,5642.88,1636,Transfer,3547.22,02-11-2021,1636,31224.29,Mortgage,8.13,48,Closed,Visa,4187.14,134.88,9340,Praise,Pending,1
1637,Stephanie,Sanchez,58,Other,Denver,stephanie.sanchez@kag.com,Savings,4193.35,1637,Deposit,4098.36,30-09-2024,1637,6710.81,Mortgage,5.31,36,Approved,MasterCard,8317.87,64.09,2337,Praise,Resolved,-1
1638,Patricia,Brown,55,Other,Milwaukee,patricia.brown@kag.com,Savings,9586.84,1638,Deposit,3112.01,22-09-2022,1638,32066.41,Auto,1.69,36,Approved,Visa,8086.81,209.87,9949,Complaint,Pending,1
1639,Karen,Smith,52,Female,Milwaukee,karen.smith@kag.com,Savings,8492.08,1639,Deposit,4722.85,07-04-2018,1639,44939.4,Personal,1.64,48,Approved,Visa,2136.4,157.48,5046,Suggestion,Resolved,1
1640,Paul,Miller,48,Female,Dallas,paul.miller@kag.com,Savings,9225.72,1640,Deposit,3267.97,14-10-2023,1640,24131.2,Mortgage,1.12,36,Approved,Visa,1511.96,158.61,523,Praise,Resolved,1
1641,Matthew,Robinson,30,Female,San Jose,matthew.robinson@kag.com,Current,6442.9,1641,Transfer,3735.5,30-12-2022,1641,38463.59,Auto,3.76,60,Rejected,MasterCard,7388.64,195.95,7779,Praise,Resolved,1
1642,Deborah,Roberts,43,Male,Columbus,deborah.roberts@kag.com,Savings,2267.27,1642,Transfer,1793.56,21-12-2022,1642,32146.39,Personal,7.62,48,Closed,AMEX,4830.52,157.62,1941,Suggestion,Resolved,1
1643,James,Rodriguez,39,Other,Jacksonville,james.rodriguez@kag.com,Current,5233.14,1643,Transfer,857.64,14-10-2022,1643,1150.14,Mortgage,6.99,48,Closed,MasterCard,2545.15,64.53,3406,Praise,Resolved,1
1644,Melissa,Wright,49,Other,Milwaukee,melissa.wright@kag.com,Current,7678.78,1644,Withdrawal,3292.81,21-09-2021,1644,6977.92,Auto,10,36,Approved,AMEX,1777.58,2.58,9055,Complaint,Pending,1
1645,Joseph,Davis,32,Male,Atlanta,joseph.davis@kag.com,Current,740.71,1645,Deposit,4596.24,24-07-2023,1645,38966.93,Auto,6.35,12,Rejected,AMEX,2927.08,197.17,6590,Praise,Pending,1
1646,David,White,28,Female,El Paso,david.white@kag.com,Current,8644.86,1646,Transfer,4909.69,21-01-2020,1646,2982.19,Mortgage,1.99,60,Rejected,MasterCard,9624.49,239.34,8618,Suggestion,Resolved,1
1647,Joseph,Jackson,33,Other,Portland,joseph.jackson@kag.com,Savings,6350.37,1647,Withdrawal,2255.73,17-08-2018,1647,47856.14,Mortgage,9.81,36,Rejected,Visa,1783.44,179.85,1373,Suggestion,Pending,1
1648,Ronald,Scott,64,Female,Philadelphia,ronald.scott@kag.com,Current,7263.36,1648,Withdrawal,2703.14,25-02-2019,1648,44809.73,Personal,7.24,24,Approved,Visa,5956.82,206.54,5974,Complaint,Resolved,1
1649,Nancy,Roberts,23,Male,Detroit,nancy.roberts@kag.com,Current,6973.52,1649,Withdrawal,1562.96,27-11-2023,1649,18756.37,Mortgage,4.37,60,Rejected,MasterCard,1235.68,215.94,1551,Praise,Pending,1
1650,Patricia,Nelson,63,Female,Los Angeles,patricia.nelson@kag.com,Current,8492.85,1650,Deposit,3365.85,07-08-2024,1650,16208.81,Mortgage,3.22,24,Rejected,AMEX,9130.46,63.23,6438,Praise,Resolved,1
1651,Barbara,Clark,28,Male,San Jose,barbara.clark@kag.com,Savings,966.46,1651,Transfer,3828.45,13-07-2023,1651,31033.66,Mortgage,3,60,Approved,MasterCard,5607.76,89.22,1291,Complaint,Resolved,1
1652,Paul,Young,69,Female,Denver,paul.young@kag.com,Savings,3832.74,1652,Withdrawal,215.57,02-05-2019,1652,30977.84,Personal,9.61,48,Approved,Visa,9436.71,183.5,4205,Complaint,Resolved,1
1653,Paul,Wilson,27,Male,New York,paul.wilson@kag.com,Current,5075.9,1653,Transfer,4234.68,04-04-2024,1653,5362.63,Auto,4.77,60,Rejected,AMEX,3922,109.86,2528,Praise,Pending,1
1654,Kevin,Moore,33,Other,Omaha,kevin.moore@kag.com,Current,5511.31,1654,Withdrawal,2573.85,30-09-2021,1654,11553.9,Mortgage,5.38,36,Closed,AMEX,4646.98,159.22,5043,Complaint,Pending,1
1655,Jennifer,Ramirez,29,Male,Albuquerque,jennifer.ramirez@kag.com,Savings,9431.3,1655,Withdrawal,2902.78,31-08-2018,1655,32186.86,Personal,8.53,24,Approved,AMEX,7746.04,67.3,7345,Suggestion,Resolved,1
1656,Joshua,Lewis,24,Female,Washington,joshua.lewis@kag.com,Current,520.39,1656,Transfer,1039.07,01-01-2020,1656,40237.76,Personal,9.67,12,Closed,MasterCard,9477.46,178.73,1373,Praise,Pending,1
1657,Melissa,Thomas,56,Other,Memphis,melissa.thomas@kag.com,Savings,8677.29,1657,Withdrawal,61.4,06-10-2021,1657,10408.12,Auto,1.04,24,Closed,MasterCard,2260.39,148.54,6072,Complaint,Pending,1
1658,Nancy,Wright,44,Female,Los Angeles,nancy.wright@kag.com,Current,5563.82,1658,Withdrawal,4761.49,10-06-2021,1658,35394.68,Personal,9.91,48,Closed,AMEX,4579.98,239.41,8593,Suggestion,Resolved,-1
1659,William,Campbell,41,Female,Omaha,william.campbell@kag.com,Current,5590.82,1659,Withdrawal,4642.72,03-05-2020,1659,43653.29,Auto,1.68,48,Approved,Visa,9735.27,230.88,7074,Suggestion,Pending,1
1660,Richard,Walker,67,Male,Kansas City,richard.walker@kag.com,Savings,3271.27,1660,Deposit,3873.96,06-08-2018,1660,6772.45,Mortgage,8.53,12,Closed,AMEX,3932.67,140.31,6025,Suggestion,Resolved,1
1661,Kimberly,Brown,32,Male,Austin,kimberly.brown@kag.com,Savings,6471.84,1661,Withdrawal,2373.25,30-03-2022,1661,22516.07,Auto,9.55,60,Approved,Visa,9432.45,62.92,6257,Praise,Pending,1
1662,Matthew,Torres,23,Female,San Francisco,matthew.torres@kag.com,Current,6499.49,1662,Deposit,1594.93,10-04-2021,1662,42677.22,Personal,6.05,60,Approved,MasterCard,6581.41,97.28,657,Complaint,Pending,1
1663,John,Taylor,36,Male,San Diego,john.taylor@kag.com,Savings,1974.01,1663,Deposit,788.83,16-07-2020,1663,19160.72,Auto,5.97,48,Closed,MasterCard,5326.62,184.55,8832,Praise,Resolved,1
1664,Patricia,Hill,25,Female,Washington,patricia.hill@kag.com,Current,6802.36,1664,Transfer,413.79,14-06-2022,1664,14203.41,Mortgage,7.02,12,Rejected,Visa,3987.89,105.4,428,Complaint,Resolved,1
1665,Linda,Mitchell,69,Male,Houston,linda.mitchell@kag.com,Savings,2740.39,1665,Deposit,2291.95,09-07-2019,1665,37535.12,Auto,4.18,48,Rejected,Visa,5581.97,205.57,770,Praise,Pending,1
1666,Sarah,Rivera,64,Male,Austin,sarah.rivera@kag.com,Savings,6918.99,1666,Withdrawal,3963.31,12-11-2020,1666,20638.12,Auto,2.49,24,Approved,MasterCard,6884.15,59.68,2860,Suggestion,Pending,1
1667,Mark,Sanchez,53,Female,San Diego,mark.sanchez@kag.com,Savings,6158.24,1667,Deposit,3632.35,20-05-2021,1667,35609.28,Auto,1.6,60,Closed,MasterCard,7395.69,192.8,6725,Complaint,Resolved,1
1668,Brian,Mitchell,67,Other,Dallas,brian.mitchell@kag.com,Current,7187.92,1668,Transfer,3782.11,08-05-2019,1668,7193.17,Mortgage,8.93,24,Closed,MasterCard,1686.76,196.23,7641,Complaint,Resolved,1
1669,Melissa,Hill,30,Male,Detroit,melissa.hill@kag.com,Current,295.03,1669,Transfer,602.06,06-01-2021,1669,28122.03,Personal,5.93,24,Rejected,MasterCard,6763,46.06,8853,Praise,Resolved,1
1670,Elizabeth,Green,50,Female,Los Angeles,elizabeth.green@kag.com,Current,1341.12,1670,Withdrawal,4315.12,27-04-2020,1670,19593.58,Personal,7.25,36,Closed,Visa,9031.81,22.08,5587,Praise,Resolved,1
1671,Kevin,Brown,49,Other,Indianapolis,kevin.brown@kag.com,Savings,8417.99,1671,Deposit,4021.82,18-03-2021,1671,49867.95,Mortgage,3.99,60,Approved,AMEX,4842.04,150.35,8796,Complaint,Pending,1
1672,Kimberly,Robinson,45,Male,Milwaukee,kimberly.robinson@kag.com,Current,3869.16,1672,Deposit,479.5,02-06-2024,1672,29978.18,Personal,8.26,48,Approved,MasterCard,3254.51,193.66,346,Suggestion,Pending,1
1673,Sandra,Robinson,57,Male,Philadelphia,sandra.robinson@kag.com,Savings,8383.51,1673,Transfer,1789.1,12-10-2018,1673,34426.1,Auto,4.15,48,Closed,Visa,7293.49,234.42,5078,Praise,Resolved,1
1674,Kenneth,Perez,68,Female,Nashville,kenneth.perez@kag.com,Savings,720.48,1674,Transfer,1882.37,09-01-2021,1674,7420.72,Auto,1.27,24,Rejected,MasterCard,2023.99,170.62,7946,Praise,Pending,1
1675,Ronald,Hernandez,66,Male,Detroit,ronald.hernandez@kag.com,Savings,7716.78,1675,Transfer,3678.21,31-10-2023,1675,49606.49,Personal,4.03,12,Closed,AMEX,9394.81,170.79,2832,Complaint,Pending,1
1676,Michael,Johnson,27,Female,Denver,michael.johnson@kag.com,Savings,929.29,1676,Transfer,4303.81,02-01-2025,1676,3518.82,Auto,8.65,36,Approved,Visa,5617.3,108.41,4715,Suggestion,Pending,1
1677,Jennifer,Baker,50,Female,Louisville,jennifer.baker@kag.com,Current,4736.43,1677,Transfer,1884.87,29-10-2022,1677,4471,Mortgage,8.88,36,Approved,MasterCard,6954.96,79.22,7204,Complaint,Pending,1
1678,Robert,Lopez,18,Male,San Diego,robert.lopez@kag.com,Current,9381.98,1678,Deposit,662.89,14-10-2020,1678,4711.03,Auto,9.41,24,Approved,AMEX,4172.4,105.61,6644,Complaint,Resolved,1
1679,Robert,Robinson,38,Other,Columbus,robert.robinson@kag.com,Current,869.01,1679,Deposit,421.98,13-11-2019,1679,43659.43,Mortgage,5.5,36,Rejected,Visa,4870.97,174.19,6885,Praise,Pending,1
1680,Timothy,Scott,22,Male,Las Vegas,timothy.scott@kag.com,Savings,3571.56,1680,Deposit,3197.82,14-10-2023,1680,36700.88,Auto,9.61,36,Approved,Visa,6192.75,245.91,6609,Suggestion,Pending,1
1681,Daniel,Moore,18,Other,Atlanta,daniel.moore@kag.com,Current,5231.65,1681,Withdrawal,2494.91,03-08-2020,1681,48679.59,Personal,5.49,24,Approved,AMEX,9884.77,171.37,483,Complaint,Resolved,1
1682,Ronald,Sanchez,38,Male,Detroit,ronald.sanchez@kag.com,Savings,9004.63,1682,Withdrawal,4511.22,24-09-2019,1682,4261.46,Personal,2.39,48,Closed,AMEX,7321.29,144.86,9098,Complaint,Pending,1
1683,David,Miller,42,Other,Milwaukee,david.miller@kag.com,Current,3392.81,1683,Withdrawal,4768.11,01-07-2023,1683,34892.11,Auto,5.52,24,Closed,MasterCard,9413.54,102.93,5463,Suggestion,Resolved,1
1684,Andrew,Smith,37,Male,Albuquerque,andrew.smith@kag.com,Current,8089.71,1684,Deposit,4491.31,03-09-2021,1684,27130.19,Mortgage,8.82,24,Rejected,MasterCard,9597.89,96.97,9549,Praise,Pending,1
1685,Sarah,Sanchez,62,Other,Los Angeles,sarah.sanchez@kag.com,Current,7209.91,1685,Deposit,387.41,01-10-2024,1685,32317.67,Mortgage,8.07,60,Rejected,AMEX,8028.35,108.05,4735,Complaint,Pending,1
1686,Ronald,Thompson,26,Other,Boston,ronald.thompson@kag.com,Current,3139.97,1686,Withdrawal,1428.48,22-01-2023,1686,26132.9,Mortgage,4.91,48,Closed,AMEX,1370.48,123.32,4642,Praise,Pending,1
1687,Carol,Sanchez,33,Male,Los Angeles,carol.sanchez@kag.com,Current,3474.05,1687,Deposit,1201.65,19-10-2022,1687,34092,Mortgage,2.91,24,Approved,MasterCard,3432.91,108.21,3537,Praise,Pending,1
1688,Andrew,Hall,45,Male,New York,andrew.hall@kag.com,Current,1991.02,1688,Transfer,352.63,13-09-2024,1688,45445.9,Mortgage,6.23,60,Approved,AMEX,8260.99,218.63,7002,Praise,Pending,-1
1689,Stephanie,Garcia,57,Female,Mesa,stephanie.garcia@kag.com,Savings,6960.33,1689,Withdrawal,4592.18,14-05-2024,1689,29786.22,Mortgage,9.38,36,Approved,Visa,1122.93,4.35,2866,Suggestion,Pending,1
1690,Karen,Garcia,63,Other,Fort Worth,karen.garcia@kag.com,Savings,5674.71,1690,Deposit,4474.98,08-12-2023,1690,44924.38,Mortgage,2.6,12,Closed,AMEX,5369.41,140.67,4356,Suggestion,Pending,1
1691,Thomas,Baker,66,Male,Dallas,thomas.baker@kag.com,Savings,1634.03,1691,Transfer,1959.93,04-03-2019,1691,39325.95,Personal,8.44,48,Approved,AMEX,7896.33,211.04,5403,Praise,Resolved,1
1692,Nancy,Davis,53,Female,Mesa,nancy.davis@kag.com,Current,6238.7,1692,Withdrawal,4793.96,08-01-2021,1692,43381.28,Personal,2.33,60,Closed,AMEX,9378.39,108.98,8579,Suggestion,Pending,1
1693,Michael,White,56,Male,Louisville,michael.white@kag.com,Savings,5036.63,1693,Deposit,2821.09,08-02-2020,1693,33303.29,Personal,9.28,48,Rejected,MasterCard,4969.41,217.68,672,Complaint,Pending,1
1694,Emily,Perez,66,Other,Kansas City,emily.perez@kag.com,Current,1016.64,1694,Deposit,2175.82,14-05-2020,1694,26411.68,Personal,7.24,60,Approved,Visa,8463.05,149.6,3418,Praise,Pending,1
1695,Andrew,Jackson,41,Male,Tucson,andrew.jackson@kag.com,Savings,9541.66,1695,Transfer,2752.75,10-06-2022,1695,4408.16,Auto,1.98,36,Closed,Visa,5108.75,69.29,8313,Praise,Pending,1
1696,Donna,Torres,33,Male,Washington,donna.torres@kag.com,Current,8364.08,1696,Withdrawal,2116.06,13-10-2024,1696,41910.22,Mortgage,2.82,36,Approved,AMEX,2283.22,54.09,7318,Praise,Pending,1
1697,Richard,Moore,31,Female,Boston,richard.moore@kag.com,Current,803.14,1697,Deposit,1466.52,31-10-2022,1697,12858.53,Personal,9.34,12,Closed,MasterCard,5112.52,11.02,7348,Complaint,Pending,1
1698,Timothy,Walker,65,Male,Seattle,timothy.walker@kag.com,Savings,9319.55,1698,Transfer,913.7,08-08-2024,1698,2796.39,Mortgage,5.57,36,Approved,MasterCard,4976.52,175.92,2750,Suggestion,Pending,1
1699,Matthew,Torres,51,Female,Philadelphia,matthew.torres@kag.com,Current,9175.11,1699,Deposit,2308.52,27-03-2022,1699,26434.49,Mortgage,5.08,36,Rejected,AMEX,5721.99,162.7,259,Complaint,Pending,1
1700,David,Robinson,41,Other,Seattle,david.robinson@kag.com,Current,517.61,1700,Deposit,2658.58,01-07-2019,1700,31993.27,Mortgage,1.52,12,Rejected,AMEX,9374.45,195.73,932,Praise,Resolved,1
1701,Patricia,Adams,64,Other,Indianapolis,patricia.adams@kag.com,Savings,2094.64,1701,Withdrawal,4109.89,15-10-2020,1701,33429.74,Mortgage,1.76,48,Closed,MasterCard,6563.66,238.94,2933,Complaint,Pending,1
1702,Susan,Allen,28,Male,Charlotte,susan.allen@kag.com,Savings,7053.84,1702,Withdrawal,2372.16,07-02-2022,1702,33816.07,Auto,7.22,36,Closed,MasterCard,1809.92,82.16,4980,Praise,Resolved,1
1703,Paul,Martinez,62,Female,San Diego,paul.martinez@kag.com,Savings,9352.28,1703,Deposit,4148.76,09-01-2023,1703,33032.4,Mortgage,7.99,48,Rejected,Visa,4876.57,60.6,2652,Suggestion,Pending,1
1704,Kimberly,Torres,53,Other,San Jose,kimberly.torres@kag.com,Savings,8248.84,1704,Deposit,4773.71,25-10-2024,1704,40601.41,Personal,8.8,12,Closed,AMEX,5101.69,69.37,9600,Suggestion,Pending,1
1705,William,Lopez,18,Male,San Antonio,william.lopez@kag.com,Savings,2890.79,1705,Withdrawal,3610.22,03-07-2018,1705,38698.72,Personal,5.53,24,Rejected,MasterCard,8434.23,138.77,5993,Praise,Resolved,1
1706,Kenneth,Robinson,64,Male,San Francisco,kenneth.robinson@kag.com,Current,431.04,1706,Deposit,607.38,30-11-2023,1706,40828.87,Auto,3.96,36,Approved,MasterCard,5653.81,116.35,2179,Praise,Pending,1
1707,Michael,Clark,29,Male,Albuquerque,michael.clark@kag.com,Current,4781.59,1707,Deposit,2311.71,08-03-2020,1707,23552.84,Auto,6.63,48,Rejected,Visa,4890.94,22.39,8081,Suggestion,Pending,1
1708,Betty,Hill,38,Male,Washington,betty.hill@kag.com,Savings,1010.42,1708,Deposit,4284.98,08-03-2021,1708,4078.12,Mortgage,6.57,60,Approved,Visa,2209.82,54.84,1030,Suggestion,Resolved,1
1709,Mark,Rodriguez,26,Male,San Jose,mark.rodriguez@kag.com,Current,2528.43,1709,Transfer,2463.29,23-12-2021,1709,32339.24,Auto,1.31,60,Closed,AMEX,8018.74,138.89,6912,Praise,Pending,1
1710,David,Lee,56,Female,El Paso,david.lee@kag.com,Savings,6436.96,1710,Transfer,4055.53,30-12-2022,1710,11300.52,Auto,9.45,24,Rejected,Visa,7943.63,243.64,7926,Suggestion,Pending,1
1711,Michael,Lopez,20,Male,Memphis,michael.lopez@kag.com,Current,5000.69,1711,Withdrawal,3881.71,06-04-2018,1711,43116.56,Personal,6.78,36,Approved,AMEX,2803.21,190.97,2137,Complaint,Pending,1
1712,Matthew,Lewis,33,Male,Washington,matthew.lewis@kag.com,Current,3829.52,1712,Deposit,807.63,09-04-2021,1712,36361.62,Auto,1.06,36,Rejected,Visa,6946.57,245.74,691,Praise,Resolved,-1
